gender, Category, product_name,link, product_images,price,description
mujer, abrigo , FAUX LEATHER OVERSIZE JACKET,https://www.zara.com/in/en/faux-leather-oversize-jacket-p03427811.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3427/811/800/20/w/448/3427811800_1_1_1.jpg?ts=1691757557036': 'Image 0 of FAUX LEATHER OVERSIZE JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3427/811/800/20/w/448/3427811800_2_1_1.jpg?ts=1691757555506': 'Image 1 of FAUX LEATHER OVERSIZE JACKET from Zara'}]","₹ 5,990.00","Jacket with a lapel collar and long sleeves. Featuring front pockets with metal zip, shoulder tabs, belt in the same fabric with buckle and metal zip-up fastening on the front."
mujer, abrigo , SNAKESKIN PRINT PUFFER JACKET,https://www.zara.com/in/en/snakeskin-print-puffer-jacket-p08147803.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8147/803/070/2/w/448/8147803070_1_1_1.jpg?ts=1692281895379': 'Image 0 of SNAKESKIN PRINT PUFFER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8147/803/070/2/w/448/8147803070_2_1_1.jpg?ts=1692281897115': 'Image 1 of SNAKESKIN PRINT PUFFER JACKET from Zara'}]","₹ 3,990.00",Jacket with a round neck and long sleeves. Front welt pockets. Snap-button fastenings on the front.
mujer, abrigo , Z1975 DENIM OVERSHIRT WITH PATCH POCKETS,https://www.zara.com/in/en/z1975-denim-overshirt-with-patch-pockets-p06147165.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6147/165/406/2/w/448/6147165406_1_1_1.jpg?ts=1685105199661': 'Image 0 of Z1975 DENIM OVERSHIRT WITH PATCH POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6147/165/406/2/w/448/6147165406_2_1_1.jpg?ts=1685105199442': 'Image 1 of Z1975 DENIM OVERSHIRT WITH PATCH POCKETS from Zara'}]","₹ 4,990.00",Collared overshirt with long sleeves. Front patch pockets. Side vents at the hem. Front metal button fastening.
mujer, abrigo , CROPPED BOMBER JACKET,https://www.zara.com/in/en/cropped-bomber-jacket-p07893502.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7893/502/712/17/w/448/7893502712_1_1_1.jpg?ts=1686146625085': 'Image 0 of CROPPED BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7893/502/712/17/w/448/7893502712_2_1_1.jpg?ts=1686146417323': 'Image 1 of CROPPED BOMBER JACKET from Zara'}]","₹ 4,990.00",Bomber jacket featuring a round neck and long sleeves with cuffs. Jetted pockets on the front. Front snap-button fastenings.
mujer, abrigo , TRF DENIM CROPPED JACKET,https://www.zara.com/in/en/trf-denim-cropped-jacket-p08197257.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8197/257/400/3/w/448/8197257400_1_1_1.jpg?ts=1691077223644': 'Image 0 of TRF DENIM CROPPED JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8197/257/400/3/w/448/8197257400_2_1_1.jpg?ts=1691077224055': 'Image 1 of TRF DENIM CROPPED JACKET from Zara'}]","₹ 3,290.00",Jacket featuring a lapel collar and long sleeves with cuffs. Pockets on the front and on the arm. Tab details at the back. Seamless hem. Front metal button fastening.
mujer, abrigo , SHIRT BOMBER JACKET,https://www.zara.com/in/en/shirt-bomber-jacket-p07102220.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7102/220/800/18/w/448/7102220800_1_1_1.jpg?ts=1692689746266': 'Image 0 of SHIRT BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7102/220/800/18/w/448/7102220800_2_1_1.jpg?ts=1692689744616': 'Image 1 of SHIRT BOMBER JACKET from Zara'}]","₹ 3,290.00",Collared bomber jacket featuring long sleeves. Front welt pockets. Elasticated hem. Front fastening with metal zip.
mujer, abrigo , OVERSIZE SHORT TRENCH COAT,https://www.zara.com/in/en/oversize-short-trench-coat-p04432706.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4432/706/707/17/w/448/4432706707_1_1_1.jpg?ts=1691077270530': 'Image 0 of OVERSIZE SHORT TRENCH COAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4432/706/707/17/w/448/4432706707_2_1_1.jpg?ts=1691077271121': 'Image 1 of OVERSIZE SHORT TRENCH COAT from Zara'}]","₹ 5,990.00",Trench coat with a lapel collar and a crossover neckline. Long sleeves with tabs. Belt with contrast buckle at the hem. Front button fastening.
mujer, abrigo , MAXI BOMBER JACKET WITH POCKETS,https://www.zara.com/in/en/maxi-bomber-jacket-with-pockets-p03736245.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3736/245/800/18/w/448/3736245800_1_1_1.jpg?ts=1691565073010': 'Image 0 of MAXI BOMBER JACKET WITH POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3736/245/800/18/w/448/3736245800_2_1_1.jpg?ts=1691565072593': 'Image 1 of MAXI BOMBER JACKET WITH POCKETS from Zara'}]","₹ 7,590.00",Cropped bomber jacket with a round neck and long sleeves. Front maxi patch pockets with flaps. Lining. Matching ribbed trims. Front snap-button fastening.
mujer, abrigo , SATIN TRENCH COAT,https://www.zara.com/in/en/satin-trench-coat-p08403260.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8403/260/800/2/w/448/8403260800_1_1_1.jpg?ts=1692362669898': 'Image 0 of SATIN TRENCH COAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8403/260/800/2/w/448/8403260800_2_1_1.jpg?ts=1692362671095': 'Image 1 of SATIN TRENCH COAT from Zara'}]","₹ 4,990.00",Flowing trench coat with a lapel collar and long sleeves.
mujer, abrigo , PRINTED OVERSIZE LINEN BLEND JACKET,https://www.zara.com/in/en/printed-oversize-linen-blend-jacket-p04432721.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4432/721/050/17/w/448/4432721050_1_1_1.jpg?ts=1690543854132': 'Image 0 of PRINTED OVERSIZE LINEN BLEND JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4432/721/050/17/w/448/4432721050_2_1_1.jpg?ts=1690543853876': 'Image 1 of PRINTED OVERSIZE LINEN BLEND JACKET from Zara'}]","₹ 4,990.00",Jacket made of a linen blend fabric. Lapel collar and long cuffed sleeves. Side pockets and chest patch pockets. Front metal button fastening.
mujer, abrigo , SATIN BOMBER JACKET WITH TOPSTITCHING,https://www.zara.com/in/en/satin-bomber-jacket-with-topstitching-p01058407.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1058/407/715/2/w/448/1058407715_1_1_1.jpg?ts=1692273228327': 'Image 0 of SATIN BOMBER JACKET WITH TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1058/407/715/2/w/448/1058407715_2_1_1.jpg?ts=1692273228277': 'Image 1 of SATIN BOMBER JACKET WITH TOPSTITCHING from Zara'}]","₹ 4,990.00",Satin bomber jacket with a round neck and long sleeves. Front pockets. Contrast pronounced topstitching detail. Metal zip and snap-button fastening at the front.
mujer, abrigo , TULLE DRESS WITH CAPE SLEEVES,https://www.zara.com/in/en/tulle-dress-with-cape-sleeves-p00085468.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0085/468/800/2/w/448/0085468800_1_1_1.jpg?ts=1689599720220': 'Image 0 of TULLE DRESS WITH CAPE SLEEVES from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0085/468/800/2/w/448/0085468800_2_1_1.jpg?ts=1689599720955': 'Image 1 of TULLE DRESS WITH CAPE SLEEVES from Zara'}]","₹ 2,990.00",Semi-sheer midi dress featuring a round neck and loose-fitting short sleeves. Buttoned opening at the back. This garment is not lined.
mujer, abrigo , OVERSIZE QUILTED BOMBER JACKET,https://www.zara.com/in/en/oversize-quilted-bomber-jacket-p04770456.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4770/456/670/2/w/448/4770456670_1_1_1.jpg?ts=1690532851594': 'Image 0 of OVERSIZE QUILTED BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4770/456/670/2/w/448/4770456670_2_1_1.jpg?ts=1690532853209': 'Image 1 of OVERSIZE QUILTED BOMBER JACKET from Zara'}]","₹ 3,290.00",Loose-fitting bomber jacket with a high neck and long sleeves with elastic cuffs. Front patch pockets. Elasticated hem. Front zip fastening hidden by a placket.
mujer, abrigo , LONGLINE BOMBER JACKET WITH PATCH POCKETS,https://www.zara.com/in/en/longline-bomber-jacket-with-patch-pockets-p07997671.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7997/671/251/2/w/448/7997671251_1_1_1.jpg?ts=1691758079504': 'Image 0 of LONGLINE BOMBER JACKET WITH PATCH POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7997/671/251/2/w/448/7997671251_2_1_1.jpg?ts=1691758079259': 'Image 1 of LONGLINE BOMBER JACKET WITH PATCH POCKETS from Zara'}]","₹ 5,990.00",Bomber jacket with a round neck and long sleeves. Front patch pockets with flaps. Elasticated trims. Hidden snap-button fastening on the front.
mujer, abrigo , WATER AND WIND PROTECTION RUBBERISED RAINCOAT,https://www.zara.com/in/en/water-and-wind-protection-rubberised-raincoat-p06318023.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6318/023/712/17/w/448/6318023712_1_1_1.jpg?ts=1692286317660': 'Image 0 of WATER AND WIND PROTECTION RUBBERISED RAINCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6318/023/712/17/w/448/6318023712_2_1_1.jpg?ts=1692286315953': 'Image 1 of WATER AND WIND PROTECTION RUBBERISED RAINCOAT from Zara'}]","₹ 5,990.00",Raincoat featuring a high collar with hood and drawstrings. Long sleeves with adjustable snap-button cuffs. Front flap pockets. Side vents at the hem. Zip-up front with hidden snap buttons.
mujer, abrigo , NEOPRENE-EFFECT BOMBER JACKET,https://www.zara.com/in/en/neoprene-effect-bomber-jacket-p08073224.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8073/224/922/3/w/448/8073224922_1_1_1.jpg?ts=1692355396708': 'Image 0 of NEOPRENE-EFFECT BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8073/224/922/3/w/448/8073224922_2_1_1.jpg?ts=1692355399845': 'Image 1 of NEOPRENE-EFFECT BOMBER JACKET from Zara'}]","₹ 3,990.00",Bomber jacket with a round neckline and long sleeves with puffy cuffs. Front welt pockets. Adjustable hem with elastic drawstring and stoppers. Zip-up front.
mujer, abrigo , TULLE JACKET WITH FRINGE,https://www.zara.com/in/en/tulle-jacket-with-fringe-p02712832.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2712/832/250/2/w/448/2712832250_1_1_1.jpg?ts=1690529708801': 'Image 0 of TULLE JACKET WITH FRINGE from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2712/832/250/2/w/448/2712832250_2_1_1.jpg?ts=1690529708281': 'Image 1 of TULLE JACKET WITH FRINGE from Zara'}]","₹ 3,990.00","Long sleeve jacket with a round neckline. Featuring matching fringe trims, lining and fastening at the front with openings and lined hooks."
mujer, abrigo , CROPPED JACKET WITH TOPSTITCHING,https://www.zara.com/in/en/cropped-jacket-with-topstitching-p01478326.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1478/326/405/2/w/448/1478326405_1_1_1.jpg?ts=1692352293582': 'Image 0 of CROPPED JACKET WITH TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1478/326/405/2/w/448/1478326405_2_1_1.jpg?ts=1692352294689': 'Image 1 of CROPPED JACKET WITH TOPSTITCHING from Zara'}]","₹ 5,590.00",Cropped jacket with a lapel collar. Long sleeves with shoulder pads and buttoned tabs. Flap detail on the chest and contrast topstitching. Button-up front.
mujer, abrigo , PRINTED BOMBER JACKET,https://www.zara.com/in/en/printed-bomber-jacket-p02010777.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2010/777/450/2/w/448/2010777450_1_1_1.jpg?ts=1689583016439': 'Image 0 of PRINTED BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2010/777/450/2/w/448/2010777450_2_1_1.jpg?ts=1689583016067': 'Image 1 of PRINTED BOMBER JACKET from Zara'}]","₹ 4,990.00","Round neck bomber jacket with long sleeves. Featuring side welt pockets, ribbed trims and zip fastening at the front."
mujer, abrigo , COTTON OVERSHIRT WITH GOLDEN BUTTONS,https://www.zara.com/in/en/cotton-overshirt-with-golden-buttons-p08372239.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8372/239/712/2/w/448/8372239712_1_1_1.jpg?ts=1689328169413': 'Image 0 of COTTON OVERSHIRT WITH GOLDEN BUTTONS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8372/239/712/2/w/448/8372239712_2_1_1.jpg?ts=1689328173817': 'Image 1 of COTTON OVERSHIRT WITH GOLDEN BUTTONS from Zara'}]","₹ 3,290.00",Overshirt with a lapel collar and long sleeves. Front patch pockets with flaps. Raised golden button fastening at the front.
mujer, abrigo , FLOWING FRAYED TRENCH COAT,https://www.zara.com/in/en/flowing-frayed-trench-coat-p07837342.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7837/342/800/2/w/448/7837342800_1_1_1.jpg?ts=1689766697783': 'Image 0 of FLOWING FRAYED TRENCH COAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7837/342/800/2/w/448/7837342800_2_1_1.jpg?ts=1689766697569': 'Image 1 of FLOWING FRAYED TRENCH COAT from Zara'}]","₹ 9,590.00",Flowing semi-sheer trench coat featuring a high round neck and long sleeves with flared trims. Tied belt. Front pockets. Asymmetric hem. Frayed trims in the same fabric. Double-breasted button fastening at the front.View more
mujer, abrigo , Z1975 DENIM OVERSIZE JACKET,https://www.zara.com/in/en/z1975-denim-oversize-jacket-p01879238.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1879/238/427/2/w/448/1879238427_6_1_1.jpg?ts=1692341666521': 'Image 0 of Z1975 DENIM OVERSIZE JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1879/238/427/2/w/448/1879238427_6_2_1.jpg?ts=1692341666170': 'Image 1 of Z1975 DENIM OVERSIZE JACKET from Zara'}]","₹ 2,990.00","Oversize collared jacket featuring long sleeves with cuffs, front patch pockets and a button-up front with metal buttons."
mujer, abrigo , FLOWING TRENCH COAT,https://www.zara.com/in/en/flowing-trench-coat-p08073043.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8073/043/706/2/w/448/8073043706_1_1_1.jpg?ts=1690970189045': 'Image 0 of FLOWING TRENCH COAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8073/043/706/2/w/448/8073043706_2_1_1.jpg?ts=1690970187031': 'Image 1 of FLOWING TRENCH COAT from Zara'}]","₹ 3,990.00",Collared trench coat with long sleeves. Front welt pockets. Back vent. Fastens at the front with buttons.
mujer, abrigo , LINEN BLEND CROPPED JACKET,https://www.zara.com/in/en/linen-blend-cropped-jacket-p07932400.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7932/400/401/2/w/448/7932400401_1_1_1.jpg?ts=1687348745097': 'Image 0 of LINEN BLEND CROPPED JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7932/400/401/2/w/448/7932400401_2_1_1.jpg?ts=1687348744941': 'Image 1 of LINEN BLEND CROPPED JACKET from Zara'}]","₹ 3,990.00",Jacket made of a linen blend fabric. Lapel collar and long sleeves. Front patch pockets. Button-up front.
mujer, abrigo , TRF DENIM SWEATSHIRT,https://www.zara.com/in/en/trf-denim-sweatshirt-p04365275.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4365/275/400/2/w/448/4365275400_1_1_1.jpg?ts=1691662361389': 'Image 0 of TRF DENIM SWEATSHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4365/275/400/2/w/448/4365275400_2_1_1.jpg?ts=1692196695184': 'Image 1 of TRF DENIM SWEATSHIRT from Zara'}]","₹ 3,990.00",Denim hoodie. Long sleeves with drop-shoulder cuffs. Front trimmed pouch pockets. Back tabs on the hem.
mujer, abrigo , TIE-DYE PRINT TULLE KIMONO,https://www.zara.com/in/en/tie-dye-print-tulle-kimono-p05039399.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5039/399/086/2/w/448/5039399086_1_1_1.jpg?ts=1691422499805': 'Image 0 of TIE-DYE PRINT TULLE KIMONO from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5039/399/086/2/w/448/5039399086_2_1_1.jpg?ts=1691422499541': 'Image 1 of TIE-DYE PRINT TULLE KIMONO from Zara'}]","₹ 1,990.00",Semi-sheer kimono with a lapel collar and a surplice neckline. Long sleeves. Wrap fastening with a tie.This garment is not lined.
mujer, abrigo , LINEN BOMBER JACKET WITH POCKETS,https://www.zara.com/in/en/linen-bomber-jacket-with-pockets-p02674244.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2674/244/711/2/w/448/2674244711_1_1_1.jpg?ts=1690450435982': 'Image 0 of LINEN BOMBER JACKET WITH POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2674/244/711/2/w/448/2674244711_2_1_1.jpg?ts=1690450435525': 'Image 1 of LINEN BOMBER JACKET WITH POCKETS from Zara'}]","₹ 7,590.00",Short bomber jacket made of 100% linen. Round neck and long sleeves with gathered cuffs. Patch pockets with flaps and metal zips on the chest. Elasticated hem. Matching ribbed trims. Front fastening with metal zip.
mujer, abrigo , FAUX SUEDE CROPPED JACKET,https://www.zara.com/in/en/faux-suede-cropped-jacket-p04968225.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4968/225/706/3/w/448/4968225706_1_1_1.jpg?ts=1692009253701': 'Image 0 of FAUX SUEDE CROPPED JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4968/225/706/3/w/448/4968225706_2_1_1.jpg?ts=1692009253054': 'Image 1 of FAUX SUEDE CROPPED JACKET from Zara'}]","₹ 3,290.00",Collared jacket with long sleeves. Featuring front patch pockets with flaps and a buttoned front.
mujer, abrigo , FAUX SUEDE BOMBER JACKET,https://www.zara.com/in/en/faux-suede-bomber-jacket-p04968226.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4968/226/712/2/w/448/4968226712_1_1_1.jpg?ts=1692201138426': 'Image 0 of FAUX SUEDE BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4968/226/712/2/w/448/4968226712_2_1_1.jpg?ts=1692201135914': 'Image 1 of FAUX SUEDE BOMBER JACKET from Zara'}]","₹ 3,290.00",Jacket featuring a round neck and long sleeves with cuffs. Pipped pockets on the front. Front matching snap-button fastenings.
mujer, abrigo , CROPPED PUFFER BOMBER JACKET,https://www.zara.com/in/en/cropped-puffer-bomber-jacket-p03046227.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3046/227/800/2/w/448/3046227800_1_1_1.jpg?ts=1692270091236': 'Image 0 of CROPPED PUFFER BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3046/227/800/2/w/448/3046227800_2_1_1.jpg?ts=1692270090706': 'Image 1 of CROPPED PUFFER BOMBER JACKET from Zara'}]","₹ 3,290.00",Jacket featuring a round neck and long sleeves with cuffs. Jetted pockets on the front. Front snap-button fastenings.
mujer, abrigo , Z1975 DENIM JACKET WITH BUTTONS,https://www.zara.com/in/en/z1975-denim-jacket-with-buttons-p06164160.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6164/160/427/2/w/448/6164160427_1_1_1.jpg?ts=1691757024987': 'Image 0 of Z1975 DENIM JACKET WITH BUTTONS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6164/160/427/2/w/448/6164160427_2_1_1.jpg?ts=1691757025361': 'Image 1 of Z1975 DENIM JACKET WITH BUTTONS from Zara'}]","₹ 3,290.00",Long sleeve jacket with a round neckline. Featuring a faded effect and metal button fastening at the front.
mujer, abrigo , WATER-REPELLENT TRENCH COAT,https://www.zara.com/in/en/water-repellent-trench-coat-p08073222.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8073/222/704/2/w/448/8073222704_1_1_1.jpg?ts=1693305746623': 'Image 0 of WATER-REPELLENT TRENCH COAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8073/222/704/2/w/448/8073222704_2_1_1.jpg?ts=1693305748838': 'Image 1 of WATER-REPELLENT TRENCH COAT from Zara'}]","₹ 5,990.00",Trench coat featuring a lapel collar and long sleeves with tabs. Front pockets. Belt in the same fabric with tie. Rear vent at the hem. Double-breasted button fastening on the front.
mujer, abrigo , ZW OVERSIZE DENIM JACKET,https://www.zara.com/in/en/zw-oversize-denim-jacket-p06186241.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6186/241/406/2/w/448/6186241406_1_1_1.jpg?ts=1688120938315': 'Image 0 of ZW OVERSIZE DENIM JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6186/241/406/2/w/448/6186241406_2_1_1.jpg?ts=1688120938383': 'Image 1 of ZW OVERSIZE DENIM JACKET from Zara'}]","₹ 5,990.00",ZW ZARA WOMANLoose-fitting collared jacket featuring long sleeves with cuffs. Chest patch pockets with buttoned flaps and side in-seam pockets. Faded effect. Front button-up fastening.View more
mujer, abrigo , FAUX LEATHER BOMBER JACKET,https://www.zara.com/in/en/faux-leather-bomber-jacket-p04341731.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4341/731/800/19/w/448/4341731800_1_1_1.jpg?ts=1692193724904': 'Image 0 of FAUX LEATHER BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4341/731/800/19/w/448/4341731800_2_1_1.jpg?ts=1692193723866': 'Image 1 of FAUX LEATHER BOMBER JACKET from Zara'}]","₹ 5,990.00",Bomber jacket with a round neck and long sleeves. Ribbed trims. Front pockets. Front zip fastening.
mujer, abrigo , OVERSIZED DENIM OVERSHIRT Z1975,https://www.zara.com/in/en/oversized-denim-overshirt-z1975-p01879227.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1879/227/427/2/w/448/1879227427_1_1_1.jpg?ts=1692274585298': 'Image 0 of OVERSIZED DENIM OVERSHIRT Z1975 from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1879/227/427/2/w/448/1879227427_2_1_1.jpg?ts=1692274583925': 'Image 1 of OVERSIZED DENIM OVERSHIRT Z1975 from Zara'}]","₹ 2,990.00",Collared overshirt with long sleeves. Front patch pockets. Faded effect. Frayed trim detail. Side vents at the hem. Front fastening with metal buttons.
mujer, abrigo , SHORT TRENCH COAT,https://www.zara.com/in/en/short-trench-coat-p08372256.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8372/256/450/2/w/448/8372256450_1_1_1.jpg?ts=1691149126094': 'Image 0 of SHORT TRENCH COAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8372/256/450/2/w/448/8372256450_2_1_1.jpg?ts=1691149127039': 'Image 1 of SHORT TRENCH COAT from Zara'}]","₹ 4,990.00",Short trench coat featuring a lapel collar and long sleeves with buttoned tabs. Front pockets. Double-breasted button fastening on the front.
mujer, abrigo , SATIN CROPPED BOMBER JACKET,https://www.zara.com/in/en/satin-cropped-bomber-jacket-p03472309.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3472/309/400/2/w/448/3472309400_1_1_1.jpg?ts=1684495640728': 'Image 0 of SATIN CROPPED BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3472/309/400/2/w/448/3472309400_2_1_1.jpg?ts=1684495640585': 'Image 1 of SATIN CROPPED BOMBER JACKET from Zara'}]","₹ 4,990.00",Bomber jacket made of 100% viscose. Round neck and sleeves falling below the elbow. Ribbed elastic trims. Front welt pockets. Front fastening with metal zip.
mujer, abrigo , TRF OVERSIZE DENIM JACKET,https://www.zara.com/in/en/trf-oversize-denim-jacket-p04365073.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4365/073/406/3/w/448/4365073406_1_1_1.jpg?ts=1691743834806': 'Image 0 of TRF OVERSIZE DENIM JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4365/073/406/3/w/448/4365073406_2_1_1.jpg?ts=1691743836837': 'Image 1 of TRF OVERSIZE DENIM JACKET from Zara'}]","₹ 4,990.00",Oversize collared jacket with long cuffed sleeves. Featuring side pockets and patch pockets on the chest. Hem with tabs on the back and front fastening with metal buttons.
mujer, abrigo , STRAIGHT WATER-REPELLENT BOMBER JACKET,https://www.zara.com/in/en/straight-water-repellent-bomber-jacket-p05320705.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5320/705/922/2/w/448/5320705922_1_1_1.jpg?ts=1692193283205': 'Image 0 of STRAIGHT WATER-REPELLENT BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5320/705/922/2/w/448/5320705922_2_1_1.jpg?ts=1692193284425': 'Image 1 of STRAIGHT WATER-REPELLENT BOMBER JACKET from Zara'}]","₹ 4,990.00",Collared bomber jacket with long cuffed sleeves. Side pockets. Elastic hem. Dart detail. Zip-up front.
mujer, abrigo , TRF DENIM JACKET WITH TROUSER WAISTBAND EFFECT,https://www.zara.com/in/en/trf-denim-jacket-with-trouser-waistband-effect-p05252270.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5252/270/406/2/w/448/5252270406_1_1_1.jpg?ts=1689692176910': 'Image 0 of TRF DENIM JACKET WITH TROUSER WAISTBAND EFFECT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5252/270/406/2/w/448/5252270406_2_1_1.jpg?ts=1689692178157': 'Image 1 of TRF DENIM JACKET WITH TROUSER WAISTBAND EFFECT from Zara'}]","₹ 3,990.00",Collared jacket with long cuffed sleeves. Featuring a jeans waistband effect at the hem and metal button fastening at the front.
mujer, abrigo , ORGANZA BOMBER JACKET,https://www.zara.com/in/en/organza-bomber-jacket-p07484220.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7484/220/800/20/w/448/7484220800_1_1_1.jpg?ts=1690548190874': 'Image 0 of ORGANZA BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7484/220/800/20/w/448/7484220800_2_1_1.jpg?ts=1690548190945': 'Image 1 of ORGANZA BOMBER JACKET from Zara'}]","₹ 3,290.00",Bomber jacket with a round neck and long sleeves. Front welt pockets. Front zip fastening.
mujer, abrigo , OVERSHIRT WITH ADJUSTABLE WAIST,https://www.zara.com/in/en/overshirt-with-adjustable-waist-p07102124.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7901/124/711/2/w/448/7901124711_1_1_1.jpg?ts=1685541308721': 'Image 0 of OVERSHIRT WITH ADJUSTABLE WAIST from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7901/124/711/2/w/448/7901124711_2_1_1.jpg?ts=1685541309591': 'Image 1 of OVERSHIRT WITH ADJUSTABLE WAIST from Zara'}]","₹ 3,290.00",Collared overshirt featuring turn-up long sleeves with buttoned tabs. Front flaps and an adjustable waist with drawstring. Front pockets. Snap-button fastenings at the front.
